ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
CHST7|56548,ENSG00000147119,CHST7,56548,X,-0.23,0.0014,0.036
PWP1|11137,ENSG00000136045,PWP1,11137,12,0.13,0.0014,0.036
HUS1|3364,ENSG00000136273,HUS1,3364,7,-0.14,0.0014,0.036
FBLN1|2192,ENSG00000077942,FBLN1,2192,22,-0.36,0.0014,0.036
XPR1|9213,ENSG00000143324,XPR1,9213,1,-0.29,0.0014,0.036
TRAF7|84231,ENSG00000131653,TRAF7,84231,16,0.15,0.0014,0.037
HSD17B6|8630,ENSG00000025423,HSD17B6,8630,12,-0.56,0.0014,0.037
HLA-DPA1|3113,ENSG00000235844,HLA-DPA1,3113,CHR_HSCHR6_MHC_APD_CTG1,-0.4,0.0014,0.037
CNTN2|6900,ENSG00000184144,CNTN2,6900,1,-0.49,0.0014,0.037
CCL22|6367,ENSG00000102962,CCL22,6367,16,-0.46,0.0014,0.037
XPNPEP1|7511,ENSG00000108039,XPNPEP1,7511,10,0.13,0.0014,0.037
ANKRD34A|284615,ENSG00000272031,ANKRD34A,284615,1,-0.39,0.0014,0.037
ZNF709|163051,ENSG00000242852,ZNF709,163051,19,-0.21,0.0015,0.038
MANBAL|63905,ENSG00000101363,MANBAL,63905,20,0.15,0.0015,0.038
SPRED2|200734,ENSG00000198369,SPRED2,200734,2,-0.21,0.0015,0.038
KIAA0664|23277,ENSG00000132361,CLUH,23277,17,0.21,0.0015,0.038
EIF3A|8661,ENSG00000107581,EIF3A,8661,10,0.16,0.0015,0.038
IER2|9592,ENSG00000160888,IER2,9592,19,-0.24,0.0015,0.038
SLC1A1|6505,ENSG00000106688,SLC1A1,6505,9,-0.48,0.0015,0.038
YPEL2|388403,ENSG00000175155,YPEL2,388403,17,-0.17,0.0015,0.038
FUCA2|2519,ENSG00000001036,FUCA2,2519,6,0.18,0.0015,0.038
RPS6KA1|6195,ENSG00000117676,RPS6KA1,6195,1,-0.17,0.0015,0.039
LMO4|8543,ENSG00000143013,LMO4,8543,1,0.27,0.0015,0.039
ITPA|3704,ENSG00000125877,ITPA,3704,20,0.18,0.0015,0.039
GPX7|2882,ENSG00000116157,GPX7,2882,1,-0.32,0.0015,0.039
ARHGAP11A|9824,ENSG00000275568,ARHGAP11A,9824,CHR_HSCHR15_4_CTG8,0.33,0.0015,0.039
COL13A1|1305,ENSG00000197467,COL13A1,1305,10,-0.45,0.0015,0.039
C15orf59|388135,ENSG00000205363,C15orf59,388135,15,-0.51,0.0015,0.039
ZNF826|664701,NA,NA,NA,NA,-0.54,0.0015,0.039
SLC27A5|10998,ENSG00000083807,SLC27A5,10998,19,0.29,0.0015,0.039
TMEM130|222865,ENSG00000166448,TMEM130,222865,7,-0.63,0.0015,0.039
EPT1|85465,ENSG00000138018,EPT1,85465,2,0.22,0.0015,0.039
APOBEC3F|200316,ENSG00000128394,APOBEC3F,200316,22,-0.28,0.0016,0.039
MUC21|394263,ENSG00000206463,MUC21,394263,CHR_HSCHR6_MHC_QBL_CTG1,-1,0.0016,0.039
PKN2|5586,ENSG00000065243,PKN2,5586,1,0.15,0.0016,0.039
TMPO|7112,ENSG00000120802,TMPO,7112,12,0.21,0.0016,0.039
HIST1H2BO|8348,ENSG00000274641,HIST1H2BO,8348,6,0.43,0.0016,0.039
ZNF462|58499,ENSG00000148143,ZNF462,58499,9,-0.41,0.0016,0.039
WARS2|10352,ENSG00000116874,WARS2,10352,1,0.16,0.0016,0.039
HDGF|3068,ENSG00000143321,HDGF,3068,1,0.17,0.0016,0.039
SFXN3|81855,ENSG00000107819,SFXN3,81855,10,-0.25,0.0016,0.039
CSRP2BP|57325,ENSG00000149474,CSRP2BP,57325,20,0.14,0.0016,0.039
VPREB3|29802,ENSG00000128218,VPREB3,29802,22,-0.5,0.0016,0.039
DUSP6|1848,ENSG00000139318,DUSP6,1848,12,-0.37,0.0016,0.039
NPR1|4881,ENSG00000169418,NPR1,4881,1,-0.41,0.0016,0.04
SAMD13|148418,ENSG00000203943,SAMD13,148418,1,0.46,0.0016,0.04
C15orf41|84529,ENSG00000186073,C15orf41,84529,15,0.21,0.0016,0.04
ZNF295|49854,ENSG00000173276,ZBTB21,49854,21,-0.17,0.0016,0.04
IQGAP1|8826,ENSG00000140575,IQGAP1,8826,15,-0.16,0.0016,0.04
SNRPB|6628,ENSG00000125835,SNRPB,6628,20,0.21,0.0016,0.04
C15orf44|81556,ENSG00000138614,VWA9,81556,15,0.12,0.0016,0.04
CCDC51|79714,ENSG00000164051,CCDC51,79714,3,0.15,0.0016,0.04
LIMD2|80774,ENSG00000136490,LIMD2,80774,17,-0.28,0.0016,0.04
UCHL1|7345,ENSG00000154277,UCHL1,7345,4,0.74,0.0016,0.04
RENBP|5973,ENSG00000102032,RENBP,5973,X,-0.34,0.0017,0.04
FGF18|8817,ENSG00000156427,FGF18,8817,5,-0.54,0.0017,0.041
KIF26A|26153,ENSG00000066735,KIF26A,26153,14,-0.44,0.0017,0.041
TNC|3371,ENSG00000041982,TNC,3371,9,-0.57,0.0017,0.041
CAMTA1|23261,ENSG00000171735,CAMTA1,23261,1,-0.17,0.0017,0.041
TRIM16|10626,ENSG00000221926,TRIM16,10626,17,0.35,0.0017,0.041
PHKA1|5255,ENSG00000067177,PHKA1,5255,X,0.24,0.0017,0.041
ZNF107|51427,ENSG00000196247,ZNF107,51427,7,-0.23,0.0017,0.041
THBS4|7060,ENSG00000113296,THBS4,7060,5,-0.73,0.0017,0.041
CDH3|1001,ENSG00000062038,CDH3,1001,16,-0.57,0.0017,0.042
FAM198A|729085,ENSG00000144649,FAM198A,729085,3,-0.39,0.0017,0.042
ATP10B|23120,ENSG00000118322,ATP10B,23120,5,-0.68,0.0018,0.042
NFKBIZ|64332,ENSG00000144802,NFKBIZ,64332,3,-0.32,0.0018,0.042
AEBP1|165,ENSG00000106624,AEBP1,165,7,-0.35,0.0018,0.042
PTP4A1|7803,ENSG00000112245,PTP4A1,7803,6,0.27,0.0018,0.042
EVI5L|115704,ENSG00000142459,EVI5L,115704,19,-0.18,0.0018,0.042
LOC255167|255167,ENSG00000250056,LINC01018,255167,5,-0.68,0.0018,0.042
CDKN1C|1028,ENSG00000129757,CDKN1C,1028,11,-0.31,0.0018,0.042
RABGGTB|5876,ENSG00000137955,RABGGTB,5876,1,0.15,0.0018,0.042
LOC493754|493754,NA,NA,NA,NA,-0.13,0.0018,0.042
NOX1|27035,ENSG00000007952,NOX1,27035,X,-0.58,0.0018,0.042
LOC342346|342346,ENSG00000205832,C16orf96,342346,16,-0.42,0.0018,0.042
PLA2G4C|8605,ENSG00000105499,PLA2G4C,8605,19,-0.34,0.0018,0.042
MKL2|57496,ENSG00000186260,MKL2,57496,16,-0.19,0.0018,0.042
SOCS6|9306,ENSG00000170677,SOCS6,9306,18,0.17,0.0018,0.042
HABP2|3026,ENSG00000148702,HABP2,3026,10,-0.86,0.0018,0.042
CBR1|873,ENSG00000159228,CBR1,873,21,0.41,0.0018,0.042
GTF2E2|2961,ENSG00000197265,GTF2E2,2961,8,0.16,0.0018,0.042
IL16|3603,ENSG00000172349,IL16,3603,15,-0.31,0.0018,0.042
USP27X|389856,ENSG00000273820,USP27X,389856,X,-0.34,0.0018,0.043
PCBP3|54039,ENSG00000183570,PCBP3,54039,21,-0.46,0.0018,0.043
GPR18|2841,ENSG00000125245,GPR18,2841,13,-0.38,0.0018,0.043
RILPL2|196383,ENSG00000150977,RILPL2,196383,12,-0.2,0.0018,0.043
TECTA|7007,ENSG00000109927,TECTA,7007,11,-0.35,0.0018,0.043
FECH|2235,ENSG00000066926,FECH,2235,18,0.21,0.0018,0.043
HSPA4L|22824,ENSG00000164070,HSPA4L,22824,4,0.41,0.0019,0.043
IER3|8870,ENSG00000230128,IER3,8870,CHR_HSCHR6_MHC_MANN_CTG1,-0.35,0.0019,0.043
DNM1P35|100128285,NA,NA,NA,NA,-0.32,0.0019,0.043
TSNAX|7257,ENSG00000116918,TSNAX,7257,1,0.17,0.0019,0.044
KCND2|3751,ENSG00000184408,KCND2,3751,7,0.52,0.0019,0.044
TRIM2|23321,ENSG00000109654,TRIM2,23321,4,-0.34,0.0019,0.044
KLF10|7071,ENSG00000155090,KLF10,7071,8,-0.19,0.0019,0.044
NOP14|8602,ENSG00000087269,NOP14,8602,4,0.13,0.0019,0.044
LSP1|4046,ENSG00000130592,LSP1,4046,11,-0.3,0.0019,0.044
SERPINB9|5272,ENSG00000170542,SERPINB9,5272,6,-0.27,0.0019,0.044
ZNF439|90594,ENSG00000171291,ZNF439,90594,19,-0.33,0.0019,0.044
NTN1|9423,ENSG00000065320,NTN1,9423,17,-0.47,0.0019,0.044
IARS2|55699,ENSG00000067704,IARS2,55699,1,0.15,0.002,0.045
WAC|51322,ENSG00000095787,WAC,51322,10,0.11,0.002,0.045
LOC100128239|100128239,ENSG00000204241,,100128239,11,-0.42,0.002,0.045
RUNX3|864,ENSG00000020633,RUNX3,864,1,-0.32,0.002,0.045
FUT7|2529,ENSG00000180549,FUT7,2529,9,-0.39,0.002,0.045
MED26|9441,ENSG00000105085,MED26,9441,19,-0.14,0.002,0.045
EPHB3|2049,ENSG00000182580,EPHB3,2049,3,-0.33,0.002,0.045
CEP76|79959,ENSG00000101624,CEP76,79959,18,0.18,0.002,0.045
ZNF571|51276,ENSG00000180479,ZNF571,51276,19,-0.18,0.002,0.045
ADCY1|107,ENSG00000164742,ADCY1,107,7,-0.43,0.002,0.045
ZNF136|7695,ENSG00000196646,ZNF136,7695,19,-0.17,0.002,0.045
GRM6|2916,ENSG00000113262,GRM6,2916,5,-0.47,0.002,0.045
LOC84740|84740,ENSG00000272620,AFAP1-AS1,84740,4,-0.91,0.002,0.046
DMBX1|127343,ENSG00000197587,DMBX1,127343,1,-0.71,0.002,0.046
CD74|972,ENSG00000019582,CD74,972,5,-0.36,0.002,0.046
WWC1|23286,ENSG00000113645,WWC1,23286,5,-0.23,0.002,0.046
ETFA|2108,ENSG00000140374,ETFA,2108,15,0.16,0.002,0.046
UBQLN1|29979,ENSG00000135018,UBQLN1,29979,9,0.12,0.002,0.046
WRN|7486,ENSG00000165392,WRN,7486,8,0.18,0.002,0.046
DPT|1805,ENSG00000143196,DPT,1805,1,-0.45,0.0021,0.046
GPR68|8111,ENSG00000119714,GPR68,8111,14,-0.36,0.0021,0.046
TCEANC|170082,ENSG00000176896,TCEANC,170082,X,-0.18,0.0021,0.046
INPP5J|27124,ENSG00000185133,INPP5J,27124,22,-0.4,0.0021,0.046
SPTB|6710,ENSG00000070182,SPTB,6710,14,-0.66,0.0021,0.046
HLA-DMB|3109,ENSG00000239329,HLA-DMB,3109,CHR_HSCHR6_MHC_MANN_CTG1,-0.35,0.0021,0.046
SUSD3|203328,ENSG00000157303,SUSD3,203328,9,-0.31,0.0021,0.046
DGCR9|25787,ENSG00000273032,DGCR9,25787,22,-0.54,0.0021,0.046
PDE1B|5153,ENSG00000123360,PDE1B,5153,12,-0.34,0.0021,0.046
CNTFR|1271,ENSG00000122756,CNTFR,1271,9,-0.57,0.0021,0.046
FOXP2|93986,ENSG00000128573,FOXP2,93986,7,0.5,0.0021,0.046
GPR172B|55065,ENSG00000132517,SLC52A1,55065,17,-0.51,0.0021,0.046
PPP1R1B|84152,ENSG00000131771,PPP1R1B,84152,17,-0.84,0.0021,0.046
RASSF5|83593,ENSG00000266094,RASSF5,83593,1,-0.24,0.0021,0.046
OGN|4969,ENSG00000106809,OGN,4969,9,-0.62,0.0021,0.046
TRIL|9865,ENSG00000255690,TRIL,9865,7,-0.4,0.0021,0.046
GPHN|10243,ENSG00000171723,GPHN,10243,14,0.2,0.0021,0.046
STRAP|11171,ENSG00000023734,STRAP,11171,12,0.19,0.0021,0.046
FHOD1|29109,ENSG00000135723,FHOD1,29109,16,-0.24,0.0021,0.046
ZBTB43|23099,ENSG00000169155,ZBTB43,23099,9,-0.17,0.0021,0.046
KCNK13|56659,ENSG00000152315,KCNK13,56659,14,-0.35,0.0021,0.046
NFKBIA|4792,ENSG00000100906,NFKBIA,4792,14,-0.24,0.0021,0.046
CDC42EP3|10602,ENSG00000163171,CDC42EP3,10602,2,-0.28,0.0021,0.046
TRIM50|135892,ENSG00000146755,TRIM50,135892,7,-0.48,0.0021,0.046
ASCC2|84164,ENSG00000100325,ASCC2,84164,22,-0.15,0.0022,0.046
PGBD5|79605,NA,NA,NA,NA,-0.44,0.0022,0.046
GP1BA|2811,ENSG00000185245,GP1BA,2811,17,-0.43,0.0022,0.046
LSAMP|4045,ENSG00000185565,LSAMP,4045,3,-0.38,0.0022,0.046
ELFN2|114794,ENSG00000243902,,114794,22,-0.68,0.0022,0.046
LOC650368|650368,NA,NA,NA,NA,-0.22,0.0022,0.046
SYNJ1|8867,ENSG00000159082,SYNJ1,8867,21,-0.19,0.0022,0.046
MAGEE2|139599,ENSG00000186675,MAGEE2,139599,X,-0.54,0.0022,0.046
IDH3B|3420,ENSG00000101365,IDH3B,3420,20,0.14,0.0022,0.046
ADRA1B|147,ENSG00000170214,ADRA1B,147,5,-0.47,0.0022,0.046
PDZD4|57595,ENSG00000067840,PDZD4,57595,X,-0.45,0.0022,0.046
IARS|3376,ENSG00000196305,IARS,3376,9,0.15,0.0022,0.046
PTPN13|5783,ENSG00000163629,PTPN13,5783,4,-0.5,0.0022,0.047
TPST1|8460,ENSG00000169902,TPST1,8460,7,-0.22,0.0022,0.047
LOC440461|440461,NA,NA,NA,NA,-0.36,0.0022,0.047
GAS2|2620,ENSG00000148935,GAS2,2620,11,0.51,0.0022,0.047
BRI3BP|140707,ENSG00000184992,BRI3BP,140707,12,0.24,0.0022,0.047
LRRC17|10234,ENSG00000128606,LRRC17,10234,7,-0.36,0.0022,0.047
NLRP7|199713,ENSG00000277179,NLRP7,199713,CHR_HSCHR19LRC_LRC_I_CTG3_1,-0.5,0.0022,0.047
C8orf48|157773,ENSG00000164743,C8orf48,157773,8,-0.36,0.0022,0.047
PGR|5241,ENSG00000082175,PGR,5241,11,-0.4,0.0022,0.047
L2HGDH|79944,ENSG00000087299,L2HGDH,79944,14,0.19,0.0022,0.047
BBOX1|8424,ENSG00000129151,BBOX1,8424,11,-0.66,0.0022,0.047
IDS|3423,ENSG00000010404,IDS,3423,X,-0.24,0.0022,0.047
PPIF|10105,ENSG00000108179,PPIF,10105,10,0.18,0.0023,0.048
VDAC1|7416,ENSG00000213585,VDAC1,7416,5,0.16,0.0023,0.048
TMEM109|79073,ENSG00000110108,TMEM109,79073,11,-0.14,0.0023,0.048
LCT|3938,ENSG00000115850,LCT,3938,2,-0.75,0.0023,0.048
SLC1A4|6509,ENSG00000115902,SLC1A4,6509,2,-0.24,0.0023,0.048
LRRC3|81543,ENSG00000160233,LRRC3,81543,21,-0.31,0.0023,0.048
PGAM5|192111,ENSG00000247077,PGAM5,192111,12,0.21,0.0023,0.048
ARHGAP31|57514,ENSG00000031081,ARHGAP31,57514,3,-0.31,0.0023,0.048
CEBPA|1050,ENSG00000245848,CEBPA,1050,19,-0.4,0.0023,0.048
IL10RB|3588,ENSG00000243646,IL10RB,3588,21,-0.17,0.0023,0.048
KIAA1949|170954,ENSG00000206485,PPP1R18,170954,CHR_HSCHR6_MHC_QBL_CTG1,-0.23,0.0023,0.048
TSPAN2|10100,ENSG00000134198,TSPAN2,10100,1,-0.33,0.0023,0.048
PRDX6|9588,ENSG00000117592,PRDX6,9588,1,0.15,0.0023,0.048
CACNA1F|778,ENSG00000102001,CACNA1F,778,X,-0.48,0.0023,0.048
HLA-DMA|3108,ENSG00000243189,HLA-DMA,3108,CHR_HSCHR6_MHC_MANN_CTG1,-0.33,0.0023,0.048
NUP88|4927,ENSG00000108559,NUP88,4927,17,0.15,0.0023,0.048
KCNJ12|3768,ENSG00000184185,KCNJ12,3768,17,-0.47,0.0023,0.048
GNAO1|2775,ENSG00000087258,GNAO1,2775,16,-0.4,0.0023,0.048
FAIM2|23017,ENSG00000135472,FAIM2,23017,12,-0.6,0.0023,0.048
CABIN1|23523,ENSG00000099991,CABIN1,23523,22,-0.18,0.0023,0.048
LARS2|23395,ENSG00000011376,LARS2,23395,3,0.13,0.0023,0.048
NCF4|4689,ENSG00000275990,NCF4,4689,CHR_HSCHR22_1_CTG5,-0.3,0.0023,0.048
PPP2R5B|5526,ENSG00000068971,PPP2R5B,5526,11,-0.18,0.0023,0.048
LOC644165|644165,NA,NA,NA,NA,-0.46,0.0023,0.048
SCTR|6344,ENSG00000080293,SCTR,6344,2,-0.86,0.0024,0.048
TMSL3|7117,NA,NA,NA,NA,-0.23,0.0024,0.048
JUN|3725,ENSG00000177606,JUN,3725,1,-0.27,0.0024,0.048
TRAP1|10131,ENSG00000126602,TRAP1,10131,16,0.15,0.0024,0.048
ST3GAL2|6483,ENSG00000157350,ST3GAL2,6483,16,-0.2,0.0024,0.048
FSTL1|11167,ENSG00000163430,FSTL1,11167,3,-0.27,0.0024,0.048
ENHO|375704,ENSG00000168913,ENHO,375704,9,-0.5,0.0024,0.048
BMP6|654,ENSG00000153162,BMP6,654,6,0.55,0.0024,0.048
EGLN1|54583,ENSG00000135766,EGLN1,54583,1,0.19,0.0024,0.048
TRAF2|7186,ENSG00000127191,TRAF2,7186,9,0.21,0.0024,0.048
HLA-DOA|3111,ENSG00000231558,HLA-DOA,3111,CHR_HSCHR6_MHC_MANN_CTG1,-0.4,0.0024,0.048
SUV39H2|79723,ENSG00000152455,SUV39H2,79723,10,0.21,0.0024,0.049
C17orf72|92340,ENSG00000224383,PRR29,92340,17,-0.42,0.0024,0.049
USP10|9100,ENSG00000103194,USP10,9100,16,0.13,0.0024,0.049
MFAP4|4239,ENSG00000166482,MFAP4,4239,17,-0.46,0.0024,0.049
CKMT2|1160,ENSG00000131730,CKMT2,1160,5,-0.5,0.0024,0.049
TPRG1L|127262,ENSG00000158109,TPRG1L,127262,1,-0.15,0.0025,0.049
ST5|6764,ENSG00000166444,ST5,6764,11,-0.2,0.0025,0.049
ZWILCH|55055,ENSG00000174442,ZWILCH,55055,15,0.19,0.0025,0.049
ALDH3A1|218,ENSG00000108602,ALDH3A1,218,17,0.9,0.0025,0.049
RFPL2|10739,ENSG00000128253,RFPL2,10739,22,-0.36,0.0025,0.049
THAP4|51078,ENSG00000176946,THAP4,51078,2,0.13,0.0025,0.049
CLDN4|1364,ENSG00000189143,CLDN4,1364,7,-0.27,0.0025,0.049
SGPP2|130367,ENSG00000163082,SGPP2,130367,2,-0.38,0.0025,0.049
CLPX|10845,ENSG00000166855,CLPX,10845,15,0.13,0.0025,0.049
INO80C|125476,ENSG00000153391,INO80C,125476,18,0.18,0.0025,0.049
PALM2|114299,ENSG00000243444,PALM2,114299,9,-0.32,0.0025,0.049
UCK2|7371,ENSG00000143179,UCK2,7371,1,0.38,0.0025,0.05
REN|5972,ENSG00000143839,REN,5972,1,-0.53,0.0025,0.05
MX1|4599,ENSG00000157601,MX1,4599,21,-0.38,0.0025,0.05
SSX2IP|117178,ENSG00000117155,SSX2IP,117178,1,0.23,0.0025,0.05
CHAD|1101,ENSG00000136457,CHAD,1101,17,-0.54,0.0025,0.05
CCT3|7203,ENSG00000163468,CCT3,7203,1,0.17,0.0025,0.05
GPR183|1880,ENSG00000169508,GPR183,1880,13,-0.34,0.0026,0.05
SDHAP3|728609,NA,NA,NA,NA,-0.37,0.0026,0.05
RNASEH2C|84153,ENSG00000172922,RNASEH2C,84153,11,-0.17,0.0026,0.05
RAB9B|51209,ENSG00000123570,RAB9B,51209,X,-0.36,0.0026,0.05
DMBT1|1755,ENSG00000187908,DMBT1,1755,10,-0.96,0.0026,0.05
