,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
SAAL1|113174,ENSG00000166788,SAAL1,113174,11,-0.23,0.0043,0.044
PAXIP1|22976,ENSG00000157212,PAXIP1,22976,7,-0.24,0.0043,0.044
ARL4C|10123,ENSG00000188042,ARL4C,10123,2,0.71,0.0043,0.044
CHRDL2|25884,ENSG00000054938,CHRDL2,25884,11,-1.6,0.0043,0.044
C9orf43|257169,ENSG00000157653,C9orf43,257169,9,-0.39,0.0043,0.044
GNPTG|84572,ENSG00000090581,GNPTG,84572,16,0.22,0.0043,0.044
TLR8|51311,ENSG00000101916,TLR8,51311,X,0.72,0.0044,0.044
TFB1M|51106,ENSG00000029639,TFB1M,51106,6,-0.25,0.0044,0.044
ZWINT|11130,ENSG00000122952,ZWINT,11130,10,-0.38,0.0044,0.044
IFITM2|10581,ENSG00000185201,IFITM2,10581,11,0.45,0.0044,0.044
LOC145783|145783,ENSG00000137871,ZNF280D,145783,15,-0.31,0.0044,0.044
CEP192|55125,ENSG00000101639,CEP192,55125,18,-0.28,0.0044,0.044
MDH1|4190,ENSG00000014641,MDH1,4190,2,-0.22,0.0044,0.044
INADL|10207,ENSG00000132849,INADL,10207,1,-0.6,0.0044,0.044
ELAVL2|1993,ENSG00000107105,ELAVL2,1993,9,-0.86,0.0044,0.044
ANKRD20B|729171,NA,NA,NA,NA,-0.63,0.0044,0.044
RAB26|25837,ENSG00000167964,RAB26,25837,16,-0.67,0.0044,0.045
MPRIP|23164,ENSG00000133030,MPRIP,23164,17,-0.33,0.0044,0.045
PER1|5187,ENSG00000179094,PER1,5187,17,0.43,0.0045,0.045
GJA3|2700,ENSG00000121743,GJA3,2700,13,-0.95,0.0045,0.045
BATF|10538,ENSG00000156127,BATF,10538,14,0.75,0.0045,0.045
ANXA2|302,ENSG00000182718,ANXA2,302,15,0.42,0.0045,0.045
GPR141|353345,ENSG00000187037,GPR141,353345,7,0.57,0.0045,0.045
SNX24|28966,ENSG00000064652,SNX24,28966,5,0.25,0.0045,0.045
ARHGEF11|9826,ENSG00000132694,ARHGEF11,9826,1,-0.22,0.0045,0.045
SETMAR|6419,ENSG00000170364,SETMAR,6419,3,-0.4,0.0045,0.045
TIGD7|91151,ENSG00000140993,TIGD7,91151,16,-0.29,0.0045,0.045
AADAT|51166,ENSG00000109576,AADAT,51166,4,-0.39,0.0045,0.045
PPP3CC|5533,ENSG00000120910,PPP3CC,5533,8,0.21,0.0045,0.045
C1orf133|574036,NA,NA,NA,NA,-0.78,0.0045,0.045
ZNF695|57116,ENSG00000197472,ZNF695,57116,1,-0.63,0.0045,0.045
RASSF3|283349,ENSG00000153179,RASSF3,283349,12,-0.8,0.0045,0.045
IL18R1|8809,ENSG00000115604,IL18R1,8809,2,0.68,0.0045,0.045
NUDT17|200035,ENSG00000186364,NUDT17,200035,1,-0.36,0.0045,0.045
RCN1|5954,ENSG00000049449,RCN1,5954,11,0.3,0.0045,0.045
KCNA4|3739,ENSG00000182255,KCNA4,3739,11,-0.93,0.0045,0.045
ARHGAP4|393,ENSG00000089820,ARHGAP4,393,X,0.47,0.0045,0.045
TRIM25|7706,ENSG00000121060,TRIM25,7706,17,-0.22,0.0045,0.045
SFRS13B|135295,ENSG00000154548,SRSF12,135295,6,-0.68,0.0045,0.045
KCTD12|115207,ENSG00000178695,KCTD12,115207,13,0.51,0.0045,0.045
MARS2|92935,ENSG00000247626,MARS2,92935,2,-0.3,0.0046,0.045
SLC25A15|10166,ENSG00000102743,SLC25A15,10166,13,-0.36,0.0046,0.045
GPR89A|653519,ENSG00000117262,GPR89A,653519,1,-0.18,0.0046,0.045
EBF2|64641,ENSG00000221818,EBF2,64641,8,0.98,0.0046,0.045
PFDN5|5204,ENSG00000123349,PFDN5,5204,12,0.3,0.0046,0.045
C7orf59|389541,ENSG00000188186,LAMTOR4,389541,7,0.32,0.0046,0.045
GART|2618,ENSG00000159131,GART,2618,21,-0.21,0.0046,0.045
NCAPH|23397,ENSG00000121152,NCAPH,23397,2,-0.47,0.0046,0.045
RBM47|54502,ENSG00000163694,RBM47,54502,4,0.58,0.0046,0.045
DNAJA3|9093,ENSG00000276726,DNAJA3,9093,CHR_HSCHR16_3_CTG1,-0.19,0.0046,0.045
CIB2|10518,ENSG00000136425,CIB2,10518,15,-0.53,0.0046,0.045
TAGLN2|8407,ENSG00000158710,TAGLN2,8407,1,0.41,0.0046,0.045
NEK2|4751,ENSG00000117650,NEK2,4751,1,-0.51,0.0046,0.045
SMAD9|4093,ENSG00000120693,SMAD9,4093,13,-0.78,0.0046,0.045
VAMP3|9341,ENSG00000049245,VAMP3,9341,1,0.23,0.0046,0.045
STON2|85439,ENSG00000140022,STON2,85439,14,0.61,0.0046,0.045
SERPINA1|5265,ENSG00000277377,SERPINA1,5265,CHR_HSCHR14_7_CTG1,0.76,0.0046,0.045
PCBP3|54039,ENSG00000183570,PCBP3,54039,21,1,0.0046,0.045
PDS5A|23244,ENSG00000121892,PDS5A,23244,4,-0.18,0.0046,0.045
C8orf84|157869,ENSG00000164764,SBSPON,157869,8,-1.2,0.0046,0.045
TRA2B|6434,ENSG00000136527,TRA2B,6434,3,-0.12,0.0046,0.045
RTKN2|219790,ENSG00000182010,RTKN2,219790,10,-0.5,0.0046,0.045
PLEKHH3|79990,ENSG00000068137,PLEKHH3,79990,17,-0.29,0.0046,0.045
TCEANC|170082,ENSG00000176896,TCEANC,170082,X,-0.27,0.0046,0.045
FMO2|2327,ENSG00000094963,FMO2,2327,1,1.1,0.0047,0.045
ZBTB39|9880,ENSG00000166860,ZBTB39,9880,12,-0.32,0.0047,0.046
E2F3|1871,ENSG00000112242,E2F3,1871,6,-0.25,0.0047,0.046
BTD|686,ENSG00000169814,BTD,686,3,0.24,0.0047,0.046
B4GALT1|2683,ENSG00000086062,B4GALT1,2683,9,0.32,0.0047,0.046
ANGPTL2|23452,ENSG00000136859,ANGPTL2,23452,9,0.6,0.0047,0.046
CAND2|23066,ENSG00000144712,CAND2,23066,3,-0.64,0.0047,0.046
ARSD|414,ENSG00000006756,ARSD,414,X,-0.36,0.0047,0.046
LEFTY2|7044,ENSG00000143768,LEFTY2,7044,1,-1.3,0.0047,0.046
RND2|8153,ENSG00000108830,RND2,8153,17,-0.82,0.0047,0.046
ARHGAP30|257106,ENSG00000186517,ARHGAP30,257106,1,0.58,0.0047,0.046
HAR1A|768096,NA,NA,NA,NA,0.77,0.0047,0.046
TMCC2|9911,ENSG00000133069,TMCC2,9911,1,-0.45,0.0047,0.046
IFFO1|25900,ENSG00000010295,IFFO1,25900,12,0.27,0.0047,0.046
CCNO|10309,ENSG00000152669,CCNO,10309,5,-0.71,0.0047,0.046
ZFP36L2|678,ENSG00000152518,ZFP36L2,678,2,0.3,0.0047,0.046
COL1A2|1278,ENSG00000164692,COL1A2,1278,7,0.67,0.0048,0.046
FLJ12825|440101,ENSG00000248265,,440101,12,0.61,0.0048,0.046
XRCC3|7517,ENSG00000126215,XRCC3,7517,14,-0.31,0.0048,0.046
SLC39A7|7922,ENSG00000224399,SLC39A7,7922,CHR_HSCHR6_MHC_MCF_CTG1,0.27,0.0048,0.046
SLC5A3|6526,ENSG00000198743,SLC5A3,6526,21,-0.41,0.0048,0.046
C1orf35|79169,ENSG00000143793,C1orf35,79169,1,-0.23,0.0048,0.046
HOMER1|9456,ENSG00000152413,HOMER1,9456,5,-0.63,0.0048,0.046
LGALS9|3965,ENSG00000168961,LGALS9,3965,17,0.57,0.0048,0.046
SRCIN1|80725,ENSG00000273608,SRCIN1,80725,CHR_HSCHR17_7_CTG4,-0.87,0.0048,0.046
MNS1|55329,ENSG00000138587,MNS1,55329,15,-0.35,0.0048,0.046
SNAI3|333929,ENSG00000185669,SNAI3,333929,16,0.44,0.0048,0.046
PPP3CA|5530,ENSG00000138814,PPP3CA,5530,4,0.25,0.0048,0.046
MTMR1|8776,ENSG00000063601,MTMR1,8776,X,-0.25,0.0048,0.046
NIPAL4|348938,ENSG00000172548,NIPAL4,348938,5,-1.3,0.0048,0.046
C9orf93|203238,ENSG00000164989,CCDC171,203238,9,-0.41,0.0048,0.046
C19orf24|55009,ENSG00000228300,C19orf24,55009,19,0.31,0.0048,0.046
ATP5D|513,ENSG00000099624,ATP5D,513,19,0.32,0.0048,0.046
MKNK1|8569,ENSG00000079277,MKNK1,8569,1,0.24,0.0048,0.046
NCAPG|64151,ENSG00000109805,NCAPG,64151,4,-0.44,0.0048,0.046
UBR5|51366,ENSG00000104517,UBR5,51366,8,-0.25,0.0048,0.046
PTPLAD1|51495,ENSG00000074696,HACD3,51495,15,-0.2,0.0048,0.046
PAQR3|152559,ENSG00000163291,PAQR3,152559,4,-0.3,0.0049,0.046
CD37|951,ENSG00000104894,CD37,951,19,0.57,0.0049,0.046
POGK|57645,ENSG00000143157,POGK,57645,1,-0.24,0.0049,0.047
CSDC2|27254,ENSG00000172346,CSDC2,27254,22,-1.3,0.0049,0.047
LRG1|116844,ENSG00000171236,LRG1,116844,19,0.64,0.0049,0.047
FAM20C|56975,ENSG00000177706,FAM20C,56975,7,0.41,0.0049,0.047
CENPW|387103,ENSG00000203760,CENPW,387103,6,-0.45,0.0049,0.047
CDADC1|81602,ENSG00000102543,CDADC1,81602,13,0.4,0.0049,0.047
PMM2|5373,ENSG00000140650,PMM2,5373,16,0.28,0.0049,0.047
SPAG5|10615,ENSG00000076382,SPAG5,10615,17,-0.39,0.0049,0.047
TDRKH|11022,ENSG00000182134,TDRKH,11022,1,-0.32,0.0049,0.047
CD248|57124,ENSG00000174807,CD248,57124,11,0.88,0.0049,0.047
SSX2IP|117178,ENSG00000117155,SSX2IP,117178,1,-0.39,0.0049,0.047
GABBR2|9568,ENSG00000136928,GABBR2,9568,9,-1.4,0.005,0.047
CHRNB1|1140,ENSG00000170175,CHRNB1,1140,17,0.36,0.005,0.047
LOC100130776|100130776,ENSG00000255737,AGAP2-AS1,100130776,12,0.65,0.005,0.047
C13orf38|728591,ENSG00000242715,CCDC169,728591,13,-0.61,0.005,0.047
PCIF1|63935,ENSG00000100982,PCIF1,63935,20,-0.17,0.005,0.047
C16orf45|89927,ENSG00000278823,C16orf45,89927,CHR_HSCHR16_1_CTG1,-0.47,0.005,0.047
MAN1B1|11253,ENSG00000177239,MAN1B1,11253,9,0.26,0.005,0.047
SNAP91|9892,ENSG00000065609,SNAP91,9892,6,-1.1,0.005,0.047
C1orf162|128346,ENSG00000143110,C1orf162,128346,1,0.64,0.005,0.047
CAMSAP1|157922,ENSG00000130559,CAMSAP1,157922,9,-0.24,0.005,0.047
CYB561|1534,ENSG00000008283,CYB561,1534,17,0.5,0.005,0.047
NKG7|4818,ENSG00000105374,NKG7,4818,19,0.8,0.005,0.047
ANKRD6|22881,ENSG00000135299,ANKRD6,22881,6,-0.46,0.005,0.047
SMARCC2|6601,ENSG00000139613,SMARCC2,6601,12,-0.2,0.005,0.047
CHST7|56548,ENSG00000147119,CHST7,56548,X,0.52,0.0051,0.048
ZNF423|23090,ENSG00000102935,ZNF423,23090,16,0.83,0.0051,0.048
PGM5P2|595135,ENSG00000277778,PGM5P2,595135,9,-0.86,0.0051,0.048
SWAP70|23075,ENSG00000133789,SWAP70,23075,11,0.26,0.0051,0.048
PIAS4|51588,ENSG00000105229,PIAS4,51588,19,-0.2,0.0051,0.048
SEMA4B|10509,ENSG00000185033,SEMA4B,10509,15,-0.46,0.0051,0.048
DVL3|1857,ENSG00000161202,DVL3,1857,3,-0.2,0.0051,0.048
RPS15|6209,ENSG00000115268,RPS15,6209,19,0.31,0.0051,0.048
ADAMTS19|171019,ENSG00000145808,ADAMTS19,171019,5,-1.2,0.0051,0.048
MKL1|57591,ENSG00000196588,MKL1,57591,22,0.22,0.0051,0.048
RAD51AP1|10635,ENSG00000111247,RAD51AP1,10635,12,-0.37,0.0051,0.048
DOK3|79930,ENSG00000146094,DOK3,79930,5,0.44,0.0051,0.048
CASP4|837,ENSG00000196954,CASP4,837,11,0.4,0.0051,0.048
EIF4A1|1973,ENSG00000161960,EIF4A1,1973,17,0.31,0.0051,0.048
GALM|130589,ENSG00000143891,GALM,130589,2,0.39,0.0052,0.048
ZNF443|10224,ENSG00000180855,ZNF443,10224,19,-0.29,0.0052,0.048
MMP24|10893,ENSG00000125966,MMP24,10893,20,0.35,0.0052,0.048
MYH11|4629,ENSG00000133392,MYH11,4629,16,-1.7,0.0052,0.048
PTGIR|5739,ENSG00000160013,PTGIR,5739,19,0.64,0.0052,0.048
NAGA|4668,ENSG00000198951,NAGA,4668,22,0.22,0.0052,0.048
C7orf25|79020,ENSG00000136197,C7orf25,79020,7,-0.17,0.0052,0.048
C1orf114|57821,ENSG00000117477,CCDC181,57821,1,-0.81,0.0052,0.048
ZNF304|57343,ENSG00000131845,ZNF304,57343,19,-0.27,0.0052,0.048
EXOSC2|23404,ENSG00000130713,EXOSC2,23404,9,-0.18,0.0052,0.048
MCM8|84515,ENSG00000125885,MCM8,84515,20,-0.35,0.0052,0.048
OTUD3|23252,ENSG00000169914,OTUD3,23252,1,-0.33,0.0052,0.048
USP39|10713,ENSG00000168883,USP39,10713,2,-0.15,0.0052,0.048
C1QL4|338761,ENSG00000186897,C1QL4,338761,12,-1.2,0.0052,0.048
FGFR4|2264,ENSG00000160867,FGFR4,2264,5,0.92,0.0052,0.048
TCHP|84260,ENSG00000139437,TCHP,84260,12,-0.2,0.0052,0.048
GATC|283459,ENSG00000257218,GATC,283459,12,-0.32,0.0052,0.048
AEBP2|121536,ENSG00000139154,AEBP2,121536,12,-0.24,0.0052,0.048
NMU|10874,ENSG00000109255,NMU,10874,4,-0.9,0.0052,0.048
C15orf44|81556,ENSG00000138614,VWA9,81556,15,-0.14,0.0052,0.048
C2orf77|129881,ENSG00000154479,CCDC173,129881,2,-0.43,0.0053,0.048
SLA|6503,ENSG00000155926,SLA,6503,8,0.61,0.0053,0.048
ZMYND10|51364,ENSG00000004838,ZMYND10,51364,3,-0.63,0.0053,0.049
SLC4A2|6522,ENSG00000164889,SLC4A2,6522,7,-0.2,0.0053,0.049
RPS24|6229,ENSG00000138326,RPS24,6229,10,0.32,0.0053,0.049
EME1|146956,ENSG00000154920,EME1,146956,17,-0.38,0.0053,0.049
SCARF1|8578,ENSG00000074660,SCARF1,8578,17,0.36,0.0053,0.049
LSM11|134353,ENSG00000155858,LSM11,134353,5,-0.35,0.0053,0.049
RBBP6|5930,ENSG00000122257,RBBP6,5930,16,-0.17,0.0053,0.049
CDC26|246184,ENSG00000176386,CDC26,246184,9,0.34,0.0053,0.049
ZNF625|90589,ENSG00000257591,ZNF625,90589,19,-0.41,0.0053,0.049
C1orf51|148523,ENSG00000159208,CIART,148523,1,-0.54,0.0053,0.049
MND1|84057,ENSG00000121211,MND1,84057,4,-0.39,0.0053,0.049
BTBD12|84464,ENSG00000188827,SLX4,84464,16,-0.23,0.0054,0.049
CD40|958,ENSG00000101017,CD40,958,20,0.5,0.0054,0.049
NEU3|10825,ENSG00000162139,NEU3,10825,11,-0.46,0.0054,0.049
ZNF692|55657,ENSG00000171163,ZNF692,55657,1,-0.34,0.0054,0.049
C19orf57|79173,ENSG00000132016,C19orf57,79173,19,-0.51,0.0054,0.049
ORC4L|5000,ENSG00000115947,ORC4,5000,2,-0.2,0.0054,0.049
KCNK4|50801,ENSG00000182450,KCNK4,50801,11,-0.6,0.0054,0.049
LTB4R2|56413,ENSG00000213906,LTB4R2,56413,14,-0.36,0.0054,0.049
FBP1|2203,ENSG00000165140,FBP1,2203,9,0.67,0.0054,0.049
GABBR1|2550,ENSG00000206466,GABBR1,2550,CHR_HSCHR6_MHC_MCF_CTG1,-0.6,0.0054,0.049
GPR125|166647,ENSG00000152990,ADGRA3,166647,4,-0.36,0.0054,0.049
ARMC1|55156,ENSG00000104442,ARMC1,55156,8,-0.26,0.0054,0.049
FRZB|2487,ENSG00000162998,FRZB,2487,2,-0.76,0.0054,0.049
ACOT2|10965,ENSG00000119673,ACOT2,10965,14,-0.34,0.0054,0.049
LOC100303728|100303728,ENSG00000224281,SLC25A5-AS1,100303728,X,-0.38,0.0054,0.049
RSAD1|55316,ENSG00000136444,RSAD1,55316,17,-0.17,0.0055,0.05
CHORDC1|26973,ENSG00000110172,CHORDC1,26973,11,-0.24,0.0055,0.05
MUS81|80198,ENSG00000172732,MUS81,80198,11,-0.22,0.0055,0.05
TCF19|6941,ENSG00000206455,TCF19,6941,CHR_HSCHR6_MHC_QBL_CTG1,-0.39,0.0055,0.05
FAM35B|414241,ENSG00000165874,FAM35BP,414241,10,0.23,0.0055,0.05
P2RX6|9127,ENSG00000099957,P2RX6,9127,22,0.82,0.0055,0.05
ARFGAP1|55738,ENSG00000101199,ARFGAP1,55738,20,0.28,0.0055,0.05
LRPAP1|4043,ENSG00000163956,LRPAP1,4043,4,0.23,0.0055,0.05
FUNDC1|139341,ENSG00000069509,FUNDC1,139341,X,-0.19,0.0055,0.05
ALDOC|230,ENSG00000109107,ALDOC,230,17,0.63,0.0055,0.05
OSTalpha|200931,ENSG00000163959,SLC51A,200931,3,0.35,0.0055,0.05
APBB1IP|54518,ENSG00000077420,APBB1IP,54518,10,0.78,0.0055,0.05
EPB49|2039,ENSG00000158856,DMTN,2039,8,-0.63,0.0055,0.05
FATE1|89885,ENSG00000147378,FATE1,89885,X,0.64,0.0055,0.05
RNASET2|8635,ENSG00000026297,RNASET2,8635,6,0.42,0.0055,0.05
ECM1|1893,ENSG00000143369,ECM1,1893,1,0.78,0.0055,0.05
CR1|1378,ENSG00000203710,CR1,1378,1,0.96,0.0056,0.05
KRT17|3872,ENSG00000128422,KRT17,3872,17,-1.2,0.0056,0.05
