ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
SH2B1|25970,ENSG00000178188,SH2B1,25970,16,0.23,0.00017,0.004
S100A7A|338324,ENSG00000184330,S100A7A,338324,1,-1.4,0.00017,0.004
MCM3|4172,ENSG00000112118,MCM3,4172,6,0.27,0.00018,0.004
C1orf216|127703,ENSG00000142686,C1orf216,127703,1,0.23,0.00018,0.004
ZNF26|7574,ENSG00000198393,ZNF26,7574,12,0.25,0.00018,0.004
C18orf56|494514,NA,NA,NA,NA,0.55,0.00018,0.004
ITM2C|81618,ENSG00000135916,ITM2C,81618,2,0.36,0.00018,0.004
PPIF|10105,ENSG00000108179,PPIF,10105,10,-0.36,0.00018,0.004
C2orf64|493753,ENSG00000183513,COA5,493753,2,0.23,0.00018,0.004
SCD5|79966,ENSG00000145284,SCD5,79966,4,0.42,0.00018,0.004
IL17RE|132014,ENSG00000163701,IL17RE,132014,3,-0.38,0.00018,0.004
SLURP1|57152,ENSG00000126233,SLURP1,57152,8,-1.4,0.00018,0.004
LOC100190938|100190938,ENSG00000197291,RAMP2-AS1,100190938,17,0.69,0.00018,0.004
CDC37L1|55664,ENSG00000106993,CDC37L1,55664,9,-0.26,0.00018,0.004
PDE12|201626,ENSG00000174840,PDE12,201626,3,-0.2,0.00018,0.004
DNAL1|83544,ENSG00000119661,DNAL1,83544,14,0.27,0.00018,0.0041
LOC284440|284440,NA,NA,NA,NA,0.45,0.00018,0.0041
AADAT|51166,ENSG00000109576,AADAT,51166,4,0.65,0.00018,0.0041
TCHHL1|126637,ENSG00000182898,TCHHL1,126637,1,-0.99,0.00018,0.0041
TRIML2|205860,ENSG00000179046,TRIML2,205860,4,-1.1,0.00019,0.0041
POU5F1|5460,ENSG00000237582,POU5F1,5460,CHR_HSCHR6_MHC_SSTO_CTG1,0.52,0.00019,0.0042
C17orf86|654434,ENSG00000234912,SNHG20,654434,17,0.36,0.00019,0.0042
TMUB2|79089,ENSG00000168591,TMUB2,79089,17,0.14,0.00019,0.0042
FAM183A|440585,ENSG00000186973,FAM183A,440585,1,0.56,0.00019,0.0042
C1orf116|79098,ENSG00000182795,C1orf116,79098,1,-0.58,0.00019,0.0042
SDHAF1|644096,ENSG00000205138,SDHAF1,644096,19,0.27,0.00019,0.0042
POMT1|10585,ENSG00000130714,POMT1,10585,9,0.27,0.00019,0.0042
?|90288,ENSG00000172771,EFCAB12,90288,3,0.54,0.00019,0.0042
MCF2L|23263,ENSG00000126217,MCF2L,23263,13,0.58,0.00019,0.0042
PXMP2|5827,ENSG00000176894,PXMP2,5827,12,0.3,0.00019,0.0042
EPOR|2057,ENSG00000187266,EPOR,2057,19,0.34,0.00019,0.0042
FAM182B|728882,ENSG00000175170,FAM182B,728882,20,0.69,0.00019,0.0042
ZC3H12C|85463,ENSG00000149289,ZC3H12C,85463,11,-0.38,0.00019,0.0042
MSH6|2956,ENSG00000116062,MSH6,2956,2,0.25,0.00019,0.0042
BOLA1|51027,ENSG00000178096,BOLA1,51027,1,0.36,0.00019,0.0042
NECAB3|63941,ENSG00000125967,NECAB3,63941,20,0.29,0.00019,0.0043
ST14|6768,ENSG00000149418,ST14,6768,11,-0.33,0.00019,0.0043
SENP5|205564,ENSG00000119231,SENP5,205564,3,0.21,2e-04,0.0043
RAET1E|135250,ENSG00000164520,RAET1E,135250,6,-0.8,2e-04,0.0043
C17orf44|284029,ENSG00000178977,LINC00324,284029,17,0.37,2e-04,0.0043
RPS6KA4|8986,ENSG00000162302,RPS6KA4,8986,11,-0.29,2e-04,0.0043
ST6GALNAC4|27090,ENSG00000136840,ST6GALNAC4,27090,9,0.29,2e-04,0.0043
C10orf137|26098,ENSG00000107938,EDRF1,26098,10,0.22,2e-04,0.0043
CROCC|9696,ENSG00000058453,CROCC,9696,1,0.38,2e-04,0.0043
BCAT2|587,ENSG00000105552,BCAT2,587,19,0.28,2e-04,0.0043
CDH24|64403,ENSG00000139880,CDH24,64403,14,0.31,2e-04,0.0043
DUOXA1|90527,ENSG00000140254,DUOXA1,90527,15,-0.47,2e-04,0.0043
KCNC3|3748,ENSG00000131398,KCNC3,3748,19,0.56,2e-04,0.0043
CCDC28A|25901,ENSG00000024862,CCDC28A,25901,6,0.22,2e-04,0.0043
ENDOU|8909,ENSG00000111405,ENDOU,8909,12,-1.1,2e-04,0.0044
IFFO2|126917,ENSG00000169991,IFFO2,126917,1,-0.49,2e-04,0.0044
NCRNA00094|266655,ENSG00000235106,LINC00094,266655,9,0.25,2e-04,0.0044
MMP12|4321,ENSG00000262406,MMP12,4321,11,-0.71,2e-04,0.0044
MAPKAPK3|7867,ENSG00000114738,MAPKAPK3,7867,3,-0.24,2e-04,0.0044
KIAA1033|23325,ENSG00000136051,KIAA1033,23325,12,-0.23,0.00021,0.0044
SLC25A41|284427,ENSG00000181240,SLC25A41,284427,19,0.67,0.00021,0.0044
C7orf46|340277,ENSG00000188732,FAM221A,340277,7,0.63,0.00021,0.0044
TCP11|6954,ENSG00000124678,TCP11,6954,6,1.1,0.00021,0.0044
RPL21|6144,ENSG00000122026,RPL21,6144,13,0.42,0.00021,0.0044
GPX4|2879,ENSG00000167468,GPX4,2879,19,0.3,0.00021,0.0044
PPP1R3E|90673,ENSG00000235194,PPP1R3E,90673,14,0.41,0.00021,0.0044
GCK|2645,ENSG00000106633,GCK,2645,7,0.76,0.00021,0.0044
DUSP7|1849,ENSG00000164086,DUSP7,1849,3,-0.31,0.00021,0.0044
DSCC1|79075,ENSG00000136982,DSCC1,79075,8,0.31,0.00021,0.0044
ZFR2|23217,ENSG00000105278,ZFR2,23217,19,1.1,0.00021,0.0044
FAM50A|9130,ENSG00000071859,FAM50A,9130,X,0.33,0.00021,0.0044
AHNAK2|113146,ENSG00000185567,AHNAK2,113146,14,-0.59,0.00021,0.0044
MCCC1|56922,ENSG00000078070,MCCC1,56922,3,0.32,0.00021,0.0045
ACPL2|92370,ENSG00000155893,PXYLP1,92370,3,0.53,0.00021,0.0045
MTHFR|4524,ENSG00000177000,MTHFR,4524,1,-0.25,0.00021,0.0045
C1orf213|148898,NA,NA,NA,NA,0.42,0.00021,0.0045
NFKBIB|4793,ENSG00000104825,NFKBIB,4793,19,0.22,0.00021,0.0045
FRS3|10817,ENSG00000137218,FRS3,10817,6,0.3,0.00021,0.0045
MEGF6|1953,ENSG00000162591,MEGF6,1953,1,0.46,0.00021,0.0045
PVRL1|5818,ENSG00000110400,PVRL1,5818,11,-0.32,0.00022,0.0045
SYNGR3|9143,ENSG00000127561,SYNGR3,9143,16,0.72,0.00022,0.0045
SLC22A17|51310,ENSG00000092096,SLC22A17,51310,14,0.51,0.00022,0.0045
TAOK3|51347,ENSG00000135090,TAOK3,51347,12,-0.23,0.00022,0.0045
IL22RA1|58985,ENSG00000142677,IL22RA1,58985,1,-0.5,0.00022,0.0045
CARD18|59082,ENSG00000255501,CARD18,59082,11,-1.1,0.00022,0.0045
SLC22A23|63027,ENSG00000137266,SLC22A23,63027,6,-0.35,0.00022,0.0045
C19orf61|56006,ENSG00000105771,SMG9,56006,19,0.24,0.00022,0.0045
ASRGL1|80150,ENSG00000162174,ASRGL1,80150,11,0.64,0.00022,0.0046
HIST1H2BO|8348,ENSG00000274641,HIST1H2BO,8348,6,0.56,0.00022,0.0046
RNF217|154214,ENSG00000146373,RNF217,154214,6,-0.37,0.00022,0.0046
TMEM183A|92703,ENSG00000163444,TMEM183A,92703,1,0.19,0.00022,0.0046
GDF11|10220,ENSG00000135414,GDF11,10220,12,0.36,0.00022,0.0046
LCE2A|353139,ENSG00000187173,LCE2A,353139,1,-1.1,0.00022,0.0046
GTPBP3|84705,ENSG00000130299,GTPBP3,84705,19,0.24,0.00023,0.0046
NSUN4|387338,ENSG00000117481,NSUN4,387338,1,0.13,0.00023,0.0046
SPTLC3|55304,ENSG00000172296,SPTLC3,55304,20,-0.82,0.00023,0.0046
USP21|27005,ENSG00000143258,USP21,27005,1,0.19,0.00023,0.0046
MALT1|10892,ENSG00000172175,MALT1,10892,18,-0.24,0.00023,0.0046
RABGGTA|5875,ENSG00000100949,RABGGTA,5875,14,-0.25,0.00023,0.0046
NDST1|3340,ENSG00000070614,NDST1,3340,5,-0.28,0.00023,0.0046
LSG1|55341,ENSG00000041802,LSG1,55341,3,0.22,0.00023,0.0047
IQCK|124152,ENSG00000174628,IQCK,124152,16,0.27,0.00024,0.0048
FBXO6|26270,ENSG00000116663,FBXO6,26270,1,-0.33,0.00024,0.0048
PLEKHN1|84069,ENSG00000187583,PLEKHN1,84069,1,-0.43,0.00024,0.0048
PAQR5|54852,ENSG00000137819,PAQR5,54852,15,-0.71,0.00024,0.0048
LOC285629|285629,ENSG00000253417,,285629,5,-0.73,0.00024,0.0048
SP9|100131390,ENSG00000217236,SP9,100131390,2,0.79,0.00024,0.0048
TMED1|11018,ENSG00000099203,TMED1,11018,19,0.22,0.00024,0.0048
ZNF302|55900,ENSG00000089335,ZNF302,55900,19,0.3,0.00024,0.0048
ZNF84|7637,ENSG00000198040,ZNF84,7637,12,0.29,0.00024,0.0048
ANKLE1|126549,ENSG00000160117,ANKLE1,126549,19,0.65,0.00024,0.0048
SPAG16|79582,ENSG00000144451,SPAG16,79582,2,0.49,0.00024,0.0048
TMEM216|51259,ENSG00000187049,TMEM216,51259,11,0.34,0.00024,0.0048
NUDT16|131870,ENSG00000198585,NUDT16,131870,3,0.26,0.00024,0.0049
SLC31A2|1318,ENSG00000136867,SLC31A2,1318,9,-0.36,0.00024,0.0049
DNAL4|10126,ENSG00000100246,DNAL4,10126,22,0.26,0.00024,0.0049
SLC6A16|28968,ENSG00000063127,SLC6A16,28968,19,0.6,0.00025,0.0049
CPNE7|27132,ENSG00000178773,CPNE7,27132,16,0.66,0.00025,0.0049
DHX35|60625,ENSG00000101452,DHX35,60625,20,0.3,0.00025,0.0049
TCF15|6939,ENSG00000125878,TCF15,6939,20,0.84,0.00025,0.0049
GOLPH3L|55204,ENSG00000143457,GOLPH3L,55204,1,0.3,0.00025,0.0049
ADIPOR1|51094,ENSG00000159346,ADIPOR1,51094,1,-0.18,0.00025,0.0049
RCOR2|283248,ENSG00000167771,RCOR2,283248,11,0.65,0.00025,0.005
PRR3|80742,ENSG00000204576,PRR3,80742,6,0.27,0.00025,0.005
CLDND1|56650,ENSG00000080822,CLDND1,56650,3,0.26,0.00025,0.005
CD1B|910,ENSG00000158485,CD1B,910,1,-0.7,0.00025,0.005
KNTC1|9735,ENSG00000184445,KNTC1,9735,12,0.3,0.00026,0.005
PHF5A|84844,ENSG00000100410,PHF5A,84844,22,0.19,0.00026,0.0051
PHGDH|26227,ENSG00000092621,PHGDH,26227,1,0.6,0.00026,0.0051
SLC25A30|253512,ENSG00000174032,SLC25A30,253512,13,-0.25,0.00026,0.0051
PHF17|79960,ENSG00000077684,JADE1,79960,4,0.32,0.00026,0.0051
LCA5L|150082,ENSG00000157578,LCA5L,150082,21,0.33,0.00026,0.0051
SYCE2|256126,ENSG00000161860,SYCE2,256126,19,0.7,0.00026,0.0051
LOC100216545|100216545,NA,NA,NA,NA,0.38,0.00027,0.0052
C16orf61|56942,ENSG00000103121,CMC2,56942,16,0.23,0.00027,0.0052
DCTPP1|79077,ENSG00000179958,DCTPP1,79077,16,0.25,0.00027,0.0052
RRN3P1|730092,NA,NA,NA,NA,0.5,0.00027,0.0052
C20orf141|128653,ENSG00000258713,C20orf141,128653,20,-0.74,0.00027,0.0052
TRIML1|339976,ENSG00000184108,TRIML1,339976,4,-0.76,0.00027,0.0052
C5|727,ENSG00000106804,C5,727,9,0.54,0.00027,0.0052
FAM83H|286077,ENSG00000180921,FAM83H,286077,8,-0.29,0.00027,0.0052
PABPC1L|80336,ENSG00000101104,PABPC1L,80336,20,0.55,0.00027,0.0053
TMEM186|25880,ENSG00000184857,TMEM186,25880,16,0.22,0.00027,0.0053
PATZ1|23598,ENSG00000100105,PATZ1,23598,22,0.32,0.00027,0.0053
CERK|64781,ENSG00000100422,CERK,64781,22,0.28,0.00028,0.0053
RPA2|6118,ENSG00000117748,RPA2,6118,1,0.26,0.00028,0.0053
ORMDL3|94103,ENSG00000172057,ORMDL3,94103,17,0.22,0.00028,0.0053
CSNK1A1|1452,ENSG00000113712,CSNK1A1,1452,5,-0.22,0.00028,0.0054
GPR19|2842,ENSG00000183150,GPR19,2842,12,0.54,0.00028,0.0054
PLEKHG4|25894,ENSG00000196155,PLEKHG4,25894,16,0.6,0.00028,0.0054
MTMR9L|339483,NA,NA,NA,NA,0.47,0.00028,0.0054
ZMYND10|51364,ENSG00000004838,ZMYND10,51364,3,0.6,0.00028,0.0054
PTH2R|5746,ENSG00000144407,PTH2R,5746,2,1.2,0.00028,0.0054
TMEM151B|441151,ENSG00000178233,TMEM151B,441151,6,0.71,0.00029,0.0054
C6orf130|221443,ENSG00000124596,OARD1,221443,6,0.23,0.00029,0.0055
IVD|3712,ENSG00000128928,IVD,3712,15,0.45,0.00029,0.0055
FAM164C|79696,ENSG00000119703,ZC2HC1C,79696,14,0.38,0.00029,0.0055
MSN|4478,ENSG00000147065,MSN,4478,X,-0.33,0.00029,0.0055
C19orf54|284325,ENSG00000188493,C19orf54,284325,19,0.24,0.00029,0.0055
RNF5|6048,ENSG00000223767,RNF5,6048,CHR_HSCHR6_MHC_APD_CTG1,0.22,0.00029,0.0055
ADCY7|113,ENSG00000121281,ADCY7,113,16,-0.33,0.00029,0.0055
ACTL6A|86,ENSG00000136518,ACTL6A,86,3,0.28,0.00029,0.0055
ZFP3|124961,ENSG00000180787,ZFP3,124961,17,0.54,3e-04,0.0056
SLAMF7|57823,ENSG00000026751,SLAMF7,57823,1,-0.58,3e-04,0.0056
MCAT|27349,ENSG00000100294,MCAT,27349,22,0.22,3e-04,0.0056
RDH12|145226,ENSG00000139988,RDH12,145226,14,-1.1,3e-04,0.0056
C2orf67|151050,ENSG00000144445,KANSL1L,151050,2,0.22,3e-04,0.0057
NCRNA00115|79854,ENSG00000225880,LINC00115,79854,1,0.36,3e-04,0.0057
MACROD1|28992,ENSG00000133315,MACROD1,28992,11,0.42,3e-04,0.0057
LIMK2|3985,ENSG00000182541,LIMK2,3985,22,-0.21,3e-04,0.0057
JUP|3728,ENSG00000173801,JUP,3728,17,-0.37,3e-04,0.0057
CKS1B|1163,ENSG00000173207,CKS1B,1163,1,0.3,3e-04,0.0057
TGFA|7039,ENSG00000163235,TGFA,7039,2,-0.44,0.00031,0.0057
C12orf76|400073,ENSG00000174456,C12orf76,400073,12,0.27,0.00031,0.0057
KLK10|5655,ENSG00000129451,KLK10,5655,19,-1,0.00031,0.0057
ALDOC|230,ENSG00000109107,ALDOC,230,17,0.53,0.00031,0.0057
HRNR|388697,ENSG00000197915,HRNR,388697,1,-0.87,0.00031,0.0058
LOC92659|92659,ENSG00000265688,MAFG-AS1,92659,17,0.44,0.00031,0.0058
BREA2|286076,NA,NA,NA,NA,0.46,0.00031,0.0058
C9orf45|81571,ENSG00000236901,MIR600HG,81571,9,0.53,0.00031,0.0058
C5orf32|84418,ENSG00000120306,CYSTM1,84418,5,0.35,0.00031,0.0058
LRRC23|10233,ENSG00000010626,LRRC23,10233,12,0.32,0.00031,0.0058
LOC253724|253724,NA,NA,NA,NA,0.33,0.00031,0.0058
SULT1A3|6818,ENSG00000261052,SULT1A3,6818,16,0.37,0.00032,0.0058
ASB3|51130,ENSG00000115239,ASB3,51130,2,0.18,0.00032,0.0058
FAM46B|115572,ENSG00000158246,FAM46B,115572,1,-0.72,0.00032,0.0058
SIX4|51804,ENSG00000100625,SIX4,51804,14,0.56,0.00032,0.0058
C9orf37|85026,ENSG00000203993,ARRDC1-AS1,85026,9,0.28,0.00032,0.0058
PTK6|5753,ENSG00000101213,PTK6,5753,20,-0.52,0.00032,0.0058
C17orf97|400566,ENSG00000187624,C17orf97,400566,17,0.49,0.00032,0.0058
SCARNA12|677777,ENSG00000238795,SCARNA12,677777,12,0.44,0.00032,0.0059
UBE2E1|7324,ENSG00000170142,UBE2E1,7324,3,-0.19,0.00032,0.0059
KLK14|43847,ENSG00000129437,KLK14,43847,19,-1.3,0.00032,0.0059
ZNF554|115196,ENSG00000172006,ZNF554,115196,19,0.32,0.00033,0.0059
SNRK|54861,ENSG00000163788,SNRK,54861,3,-0.23,0.00033,0.0059
GCNT4|51301,ENSG00000176928,GCNT4,51301,5,-0.51,0.00033,0.0059
RAD54B|25788,ENSG00000197275,RAD54B,25788,8,0.3,0.00033,0.0059
PI3|5266,ENSG00000124102,PI3,5266,20,-1.2,0.00033,0.006
GRN|2896,ENSG00000030582,GRN,2896,17,-0.26,0.00033,0.006
PTPN12|5782,ENSG00000127947,PTPN12,5782,7,-0.24,0.00033,0.006
TSPAN10|83882,ENSG00000182612,TSPAN10,83882,17,-0.68,0.00033,0.006
AKR1B15|441282,ENSG00000227471,AKR1B15,441282,7,-0.84,0.00033,0.006
ALG9|79796,ENSG00000086848,ALG9,79796,11,-0.18,0.00033,0.006
ZNF300|91975,ENSG00000145908,ZNF300,91975,5,0.54,0.00033,0.006
LOC729375|729375,NA,NA,NA,NA,0.41,0.00033,0.006
USP25|29761,ENSG00000155313,USP25,29761,21,-0.24,0.00034,0.006
SLC25A33|84275,ENSG00000171612,SLC25A33,84275,1,0.31,0.00034,0.006
CDRT1|374286,ENSG00000241322,CDRT1,374286,17,-0.59,0.00034,0.006
PTPRE|5791,ENSG00000132334,PTPRE,5791,10,-0.31,0.00034,0.006
TRAF3IP2|10758,ENSG00000056972,TRAF3IP2,10758,6,-0.23,0.00034,0.0061
HCN3|57657,ENSG00000143630,HCN3,57657,1,0.35,0.00034,0.0061
AKR1B10|57016,ENSG00000198074,AKR1B10,57016,7,-1,0.00034,0.0061
KIAA1841|84542,ENSG00000162929,KIAA1841,84542,2,0.25,0.00034,0.0061
FADS1|3992,ENSG00000149485,FADS1,3992,11,0.46,0.00034,0.0061
NOX5|79400,ENSG00000255346,NOX5,79400,15,-0.66,0.00034,0.0061
RECQL4|9401,ENSG00000160957,RECQL4,9401,8,0.34,0.00034,0.0061
POLD1|5424,ENSG00000062822,POLD1,5424,19,0.25,0.00035,0.0061
AURKAPS1|6791,NA,NA,NA,NA,0.29,0.00035,0.0061
E2F6|1876,ENSG00000169016,E2F6,1876,2,0.17,0.00035,0.0061
CCDC123|84902,ENSG00000121289,CEP89,84902,19,0.19,0.00035,0.0061
LRRC48|83450,ENSG00000171962,DRC3,83450,17,0.42,0.00035,0.0061
PRRT1|80863,ENSG00000229488,PRRT1,80863,CHR_HSCHR6_MHC_MANN_CTG1,0.38,0.00035,0.0061
ACYP1|97,ENSG00000119640,ACYP1,97,14,0.34,0.00035,0.0062
TADA2B|93624,ENSG00000173011,TADA2B,93624,4,-0.18,0.00035,0.0062
CCDC41|51134,ENSG00000173588,CEP83,51134,12,0.24,0.00035,0.0062
PLIN3|10226,ENSG00000105355,PLIN3,10226,19,-0.27,0.00035,0.0062
ZNF830|91603,ENSG00000198783,ZNF830,91603,17,0.16,0.00035,0.0062
NDUFA9|4704,ENSG00000139180,NDUFA9,4704,12,0.2,0.00035,0.0062
NCRNA00176|284739,NA,NA,NA,NA,0.54,0.00036,0.0062
LOC642846|642846,NA,NA,NA,NA,0.36,0.00036,0.0063
TUBB3|10381,ENSG00000258947,TUBB3,10381,16,-0.49,0.00036,0.0063
ANKAR|150709,ENSG00000151687,ANKAR,150709,2,0.33,0.00036,0.0063
ZNF540|163255,ENSG00000171817,ZNF540,163255,19,0.48,0.00036,0.0063
MSI2|124540,ENSG00000153944,MSI2,124540,17,0.31,0.00036,0.0063
WBP1|23559,ENSG00000239779,WBP1,23559,2,0.22,0.00036,0.0063
HAUS8|93323,ENSG00000131351,HAUS8,93323,19,0.26,0.00037,0.0064
C1orf174|339448,ENSG00000198912,C1orf174,339448,1,0.16,0.00037,0.0064
ACBD4|79777,ENSG00000181513,ACBD4,79777,17,0.34,0.00037,0.0064
RYK|6259,ENSG00000163785,RYK,6259,3,0.21,0.00037,0.0064
TMEM39A|55254,ENSG00000176142,TMEM39A,55254,3,0.23,0.00037,0.0064
SERPINB1|1992,ENSG00000021355,SERPINB1,1992,6,-0.48,0.00037,0.0064
XAF1|54739,ENSG00000132530,XAF1,54739,17,-0.52,0.00037,0.0064
PASK|23178,ENSG00000115687,PASK,23178,2,0.31,0.00037,0.0064
SCAMP1|9522,ENSG00000085365,SCAMP1,9522,5,-0.21,0.00037,0.0064
HMOX2|3163,ENSG00000103415,HMOX2,3163,16,-0.27,0.00037,0.0064
CDK16|5127,ENSG00000102225,CDK16,5127,X,-0.19,0.00037,0.0064
AGPS|8540,ENSG00000018510,AGPS,8540,2,-0.23,0.00037,0.0064
ELOVL1|64834,ENSG00000066322,ELOVL1,64834,1,-0.21,0.00037,0.0064
NR1I3|9970,ENSG00000143257,NR1I3,9970,1,0.33,0.00038,0.0065
TLX2|3196,ENSG00000115297,TLX2,3196,2,0.78,0.00038,0.0065
CCDC65|85478,ENSG00000139537,CCDC65,85478,12,0.49,0.00038,0.0065
HES2|54626,ENSG00000069812,HES2,54626,1,-0.55,0.00038,0.0065
C2orf63|130162,ENSG00000162994,CLHC1,130162,2,0.34,0.00038,0.0065
MUCL1|118430,ENSG00000172551,MUCL1,118430,12,-1.2,0.00038,0.0065
DUSP28|285193,ENSG00000188542,DUSP28,285193,2,0.25,0.00039,0.0066
NUP85|79902,ENSG00000125450,NUP85,79902,17,0.17,0.00039,0.0066
HAUS5|23354,ENSG00000249115,HAUS5,23354,19,0.24,0.00039,0.0066
CNTROB|116840,ENSG00000170037,CNTROB,116840,17,0.18,0.00039,0.0066
NCKAP5|344148,ENSG00000176771,NCKAP5,344148,2,-0.53,0.00039,0.0066
SNAPC3|6619,ENSG00000164975,SNAPC3,6619,9,-0.24,0.00039,0.0066
LOC100130872|100130872,NA,NA,NA,NA,0.43,0.00039,0.0066
RNF222|643904,ENSG00000189051,RNF222,643904,17,-0.97,0.00039,0.0066
TNFAIP8L3|388121,ENSG00000183578,TNFAIP8L3,388121,15,-0.42,0.00039,0.0066
MRPL38|64978,ENSG00000204316,MRPL38,64978,17,0.22,0.00039,0.0067
CHST2|9435,ENSG00000175040,CHST2,9435,3,-0.59,0.00039,0.0067
SNX33|257364,ENSG00000173548,SNX33,257364,15,-0.25,4e-04,0.0067
LOC644936|644936,NA,NA,NA,NA,-0.29,4e-04,0.0067
ZNF197|10168,ENSG00000186448,ZNF197,10168,3,-0.16,4e-04,0.0067
COQ10A|93058,ENSG00000135469,COQ10A,93058,12,0.28,4e-04,0.0068
PMS1|5378,ENSG00000064933,PMS1,5378,2,0.23,4e-04,0.0068
OSBPL10|114884,ENSG00000144645,OSBPL10,114884,3,-0.28,4e-04,0.0068
QPCTL|54814,ENSG00000011478,QPCTL,54814,19,0.27,4e-04,0.0068
ARL8B|55207,ENSG00000134108,ARL8B,55207,3,-0.18,0.00041,0.0068
PCDHGC5|56097,ENSG00000240764,PCDHGC5,56097,5,-1,0.00041,0.0068
HEXIM2|124790,ENSG00000168517,HEXIM2,124790,17,0.29,0.00041,0.0068
PAX1|5075,ENSG00000125813,PAX1,5075,20,1.1,0.00041,0.0069
DKFZp779M0652|374387,ENSG00000205106,,374387,11,-0.51,0.00041,0.0069
SPINK7|84651,ENSG00000145879,SPINK7,84651,5,-1.4,0.00041,0.0069
SFRS13A|10772,ENSG00000188529,SRSF10,10772,1,0.14,0.00041,0.0069
CC2D1B|200014,ENSG00000154222,CC2D1B,200014,1,-0.16,0.00042,0.0069
LETM1|3954,ENSG00000168924,LETM1,3954,4,-0.19,0.00042,0.0069
ANKS3|124401,ENSG00000168096,ANKS3,124401,16,0.3,0.00042,0.0069
OAS3|4940,ENSG00000111331,OAS3,4940,12,-0.47,0.00042,0.0069
KLK5|25818,ENSG00000167754,KLK5,25818,19,-1.4,0.00042,0.0069
RTCD1|8634,ENSG00000137996,RTCA,8634,1,-0.16,0.00042,0.0069
QSOX1|5768,ENSG00000116260,QSOX1,5768,1,-0.26,0.00042,0.007
FAM83B|222584,ENSG00000168143,FAM83B,222584,6,-0.51,0.00042,0.007
DCI|1632,ENSG00000167969,ECI1,1632,16,0.3,0.00043,0.007
WNK3|65267,ENSG00000196632,WNK3,65267,X,0.8,0.00043,0.007
WDR8|49856,ENSG00000116213,WRAP73,49856,1,0.22,0.00043,0.007
SDHAP2|727956,NA,NA,NA,NA,0.36,0.00043,0.007
DMKN|93099,ENSG00000161249,DMKN,93099,19,-0.88,0.00043,0.007
ATG4B|23192,ENSG00000168397,ATG4B,23192,2,0.19,0.00043,0.007
BRD8|10902,ENSG00000112983,BRD8,10902,5,0.22,0.00043,0.0071
C1orf186|440712,ENSG00000263961,C1orf186,440712,1,-0.88,0.00043,0.0071
ARL14|80117,ENSG00000179674,ARL14,80117,3,-0.9,0.00043,0.0071
CROCCL2|114819,ENSG00000080947,CROCCP3,114819,1,0.33,0.00043,0.0071
C17orf57|124989,ENSG00000178852,EFCAB13,124989,17,0.49,0.00043,0.0071
SERHL2|253190,ENSG00000183569,SERHL2,253190,22,0.43,0.00044,0.0071
SLC30A1|7779,ENSG00000170385,SLC30A1,7779,1,-0.27,0.00044,0.0071
ORMDL1|94101,ENSG00000128699,ORMDL1,94101,2,0.22,0.00044,0.0071
TFR2|7036,ENSG00000106327,TFR2,7036,7,0.58,0.00044,0.0071
DHX40|79665,ENSG00000108406,DHX40,79665,17,0.24,0.00044,0.0071
C18orf55|29090,ENSG00000075336,TIMM21,29090,18,0.24,0.00044,0.0071
LTB4R2|56413,ENSG00000213906,LTB4R2,56413,14,-0.45,0.00044,0.0071
LHX1|3975,ENSG00000274577,LHX1,3975,CHR_HSCHR17_7_CTG4,-0.97,0.00044,0.0071
NTF3|4908,ENSG00000185652,NTF3,4908,12,0.73,0.00044,0.0072
HIPK4|147746,ENSG00000160396,HIPK4,147746,19,0.38,0.00044,0.0072
HERC3|8916,ENSG00000138641,HERC3,8916,4,-0.36,0.00044,0.0072
LAD1|3898,ENSG00000159166,LAD1,3898,1,-0.38,0.00044,0.0072
TAF9B|51616,ENSG00000187325,TAF9B,51616,X,0.28,0.00044,0.0072
XKR5|389610,ENSG00000275591,XKR5,389610,8,0.67,0.00044,0.0072
HIRIP3|8479,ENSG00000149929,HIRIP3,8479,16,0.23,0.00044,0.0072
DKKL1|27120,ENSG00000104901,DKKL1,27120,19,0.58,0.00044,0.0072
TAP2|6891,ENSG00000232326,TAP2,6891,CHR_HSCHR6_MHC_SSTO_CTG1,-0.31,0.00045,0.0072
ZNF287|57336,ENSG00000141040,ZNF287,57336,17,0.51,0.00045,0.0072
NAV1|89796,ENSG00000134369,NAV1,89796,1,-0.37,0.00045,0.0072
NLGN2|57555,ENSG00000169992,NLGN2,57555,17,0.33,0.00045,0.0072
KIAA0020|9933,ENSG00000080608,PUM3,9933,9,-0.29,0.00045,0.0072
RSAD1|55316,ENSG00000136444,RSAD1,55316,17,0.2,0.00045,0.0072
C17orf67|339210,ENSG00000214226,C17orf67,339210,17,0.29,0.00045,0.0072
RAB28|9364,ENSG00000157869,RAB28,9364,4,0.2,0.00045,0.0072
TGIF2|60436,ENSG00000118707,TGIF2,60436,20,0.32,0.00045,0.0072
PDE8A|5151,ENSG00000073417,PDE8A,5151,15,-0.25,0.00045,0.0072
MAN1A1|4121,ENSG00000111885,MAN1A1,4121,6,-0.52,0.00046,0.0073
STK16|8576,ENSG00000115661,STK16,8576,2,0.19,0.00046,0.0073
GPAT2|150763,ENSG00000186281,GPAT2,150763,2,0.73,0.00046,0.0073
PSRC1|84722,ENSG00000134222,PSRC1,84722,1,0.29,0.00046,0.0073
NT5M|56953,ENSG00000205309,NT5M,56953,17,0.59,0.00046,0.0073
